generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
20290;-0.035835;-0.418352;9.84688;10.2242;0.033513;0.00656989;0.000368533;1.50777;100.52;2393;2508;5000;
20300;-0.0300904;-0.419623;10;9.93257;0.033135;0.00677002;0.000443201;0;99.9161;2397;2504;5000;
20310;-0.0226084;-0.417764;10;9.98816;0.0306202;0.00586377;-6.18503e-06;0;104.658;2400;2530;5000;
20320;-0.0294716;-0.41541;10;10.0883;0.0296026;0.00624859;-2.64149e-05;0;103.202;2409;2514;5000;
20330;-0.0270211;-0.410658;10;10.2795;0.0303739;0.00544468;5.24952e-05;0;107.698;2358;2538;5000;
20340;-0.022317;-0.414438;10;10.3285;0.0321089;0.00612449;8.56759e-05;0;106.543;2327;2578;5000;
20350;-0.0353294;-0.41259;9.85473;10.2324;0.0327692;0.00610666;-5.48557e-06;1.43159;101.251;2401;2510;5000;
20360;-0.0453928;-0.413405;10;9.84986;0.0329734;0.00655794;0.000247284;0;103.731;2413;2493;5000;
20370;-0.0353318;-0.413893;10;9.8105;0.0337904;0.00698658;-6.89111e-06;0;98.7402;2431;2485;5000;
20380;-0.0411581;-0.418368;9.87094;10.3316;0.035197;0.00702507;0.00016071;1.27392;99.6445;2399;2524;5000;
20390;-0.0472351;-0.418963;9.91501;9.68762;0.0352034;0.00680436;0.000247686;0.842636;93.0222;2458;2450;5000;
20400;-0.0471009;-0.41535;10;9.96085;0.0330658;0.00697879;-0.000444567;0;103.914;2387;2544;5000;
20410;-0.061413;-0.419277;9.86356;9.80064;0.0307899;0.00683799;7.64713e-05;1.34575;101.236;2458;2458;5000;
20420;-0.0533478;-0.419478;9.89286;10.0524;0.0327287;0.00695574;-1.52122e-05;1.05995;105.118;2419;2493;5000;
20430;-0.0471696;-0.412727;10;9.96055;0.0325165;0.00622154;0.00013196;0;104.693;2398;2525;5000;
20440;-0.053486;-0.410633;10;10.1563;0.0327202;0.00640554;-0.000248961;0;107.831;2385;2534;5000;
20450;-0.0596982;-0.411799;10;9.71282;0.035099;0.00710322;0.000393623;0;105.307;2442;2469;5000;
20460;-0.0650407;-0.408801;10;10.0907;0.0333963;0.00672006;1.27983e-05;0;107.444;2367;2559;5000;
20470;-0.0697308;-0.412829;9.80369;10.1794;0.0330303;0.00681405;5.68848e-05;1.92456;105.716;2387;2497;5000;
20480;-0.0525721;-0.41263;10;10;0.0323994;0.00743678;0.000327094;0;108.32;2413;2500;5000;
20490;-0.0447421;-0.409056;9.81408;10.0364;0.0340487;0.00655122;0.000421521;1.82461;99.7964;2429;2481;5000;
20500;-0.0231421;-0.411074;9.91981;9.87231;0.0351491;0.00744878;-0.000281298;0.795494;105.65;2443;2474;5000;
20510;-0.0070899;-0.410503;9.92079;10.1212;0.0356695;0.00771128;0.000666928;0.785805;108.107;2375;2505;5000;
20520;-0.000980493;-0.404358;10;10.2981;0.0350793;0.00714131;0.000170401;0;108.856;2363;2556;5000;
20530;-0.00419867;-0.39377;10;9.78252;0.0382045;0.00690141;-0.000350097;0;101.218;2447;2474;5000;
20540;-0.0161355;-0.392862;10;10.1037;0.0390979;0.00684243;-0.000176934;0;103.3;2373;2533;5000;
20550;-0.00944403;-0.3901;9.62758;9.81018;0.0366831;0.00625221;-5.26775e-05;3.58555;96.8541;2481;2430;5000;
20560;-0.0201288;-0.395424;10;10.028;0.0338264;0.00661099;-0.000673761;0;100.678;2433;2511;5000;
20570;-0.0188405;-0.394175;10;10.0918;0.0336586;0.00588786;-0.000385252;0;108.455;2390;2528;5000;
20580;-0.0138671;-0.387814;10;10.0401;0.0382158;0.00554441;0.00017494;0;105.687;2400;2506;5000;
20590;-0.0193755;-0.384786;9.74189;10.1965;0.0385725;0.00550442;-2.31074e-05;2.51453;102.049;2430;2491;5000;
20600;-0.0151308;-0.383328;10;9.97607;0.0382828;0.00566412;0.000206116;0;101.715;2429;2501;5000;
20610;0.00784479;-0.385368;9.64188;10.0905;0.0422515;0.00614367;2.01176e-05;3.45291;104.722;2447;2477;5000;
20620;0.00697588;-0.383108;9.749;9.82731;0.0398226;0.00611163;-0.000110494;2.44696;102.741;2464;2447;5000;
20630;0.0141435;-0.38003;10;10.1341;0.0362858;0.00618515;0.000141676;0;105.66;2364;2570;5000;
20640;-0.0103692;-0.379266;10;9.77461;0.0352805;0.00572561;0.000214745;0;104.299;2445;2472;5000;
20650;-0.0276158;-0.38651;10;9.90869;0.0356144;0.00714846;0.000430412;0;101.183;2432;2496;5000;
20660;-0.0447205;-0.388679;10;10.032;0.0329934;0.00661498;0.000342585;0;99.7193;2419;2511;5000;
20670;-0.0422477;-0.3936;9.888;9.888;0.0301812;0.00628617;-0.000171527;1.10746;103.107;2439;2472;5000;
20680;-0.0486702;-0.40276;9.81308;10.3618;0.030423;0.00676374;0.000200213;1.83422;107.846;2400;2520;5000;
20690;-0.055137;-0.406082;9.94076;10.1985;0.0272717;0.00649675;0.000242942;0.588907;109.32;2380;2517;5000;
20700;-0.0365568;-0.404123;9.89592;9.8801;0.0273756;0.00630826;-0.00013318;1.03;101.824;2428;2472;5000;
20710;-0.0298506;-0.399917;9.82629;10.0892;0.0294787;0.00638482;3.5074e-06;1.7069;99.2219;2419;2489;5000;
20720;-0.049028;-0.405044;9.84089;9.95173;0.0276632;0.00660782;0.000501162;1.56577;102.331;2438;2474;5000;
20730;-0.0505301;-0.407386;10;10.1368;0.0296085;0.00653705;0.000286296;0;107.302;2403;2520;5000;
20740;-0.0579805;-0.406346;9.97207;10.02;0.0276436;0.0063329;-1.61793e-05;0.278549;101.644;2416;2499;5000;
20750;-0.0720163;-0.406506;10;9.94499;0.0264806;0.00699298;-0.000154952;0;106.795;2383;2531;5000;
20760;-0.0620973;-0.414633;9.96768;9.7703;0.0247154;0.00689168;0.000252445;0.322188;99.4324;2457;2467;5000;
20770;-0.060408;-0.419639;10;10;0.0240696;0.0063054;-0.000176204;0;104.393;2401;2504;5000;
20780;-0.063348;-0.421088;9.82325;10.1915;0.0224493;0.00664835;-0.000352816;1.73624;105.791;2402;2501;5000;
20790;-0.0648656;-0.416634;10;9.85843;0.0216512;0.00610343;-7.69471e-05;0;104.03;2408;2507;5000;
20800;-0.0579277;-0.412319;10;10.0517;0.0232194;0.00542253;0.000163147;0;105.409;2383;2526;5000;
20810;-0.0661256;-0.415452;9.58267;9.62963;0.0234145;0.00606655;6.79734e-05;3.99913;94.7904;2499;2411;5000;
20820;-0.0657049;-0.412395;10;9.71654;0.0235208;0.006182;0.000437191;0;104.644;2455;2468;5000;
20830;-0.0625045;-0.413658;9.95955;9.73892;0.0236299;0.00657279;-0.000202791;0.402894;102.622;2460;2462;5000;
20840;-0.0649133;-0.4112;9.70101;9.50891;0.0219358;0.0059947;-4.6438e-05;2.9005;97.739;2508;2401;5000;
20850;-0.0688077;-0.409885;9.78065;10.2043;0.0219448;0.00593685;5.00313e-05;2.14538;103.105;2426;2497;5000;
20860;-0.0502022;-0.413523;10;10.2019;0.0222656;0.00677504;6.26386e-06;0;109.975;2376;2526;5000;
20870;-0.0497664;-0.414365;10;10.0039;0.0223666;0.0069115;0.000698278;0;110.626;2369;2542;5000;
20880;-0.0514823;-0.422294;10;10.2212;0.02302;0.00649209;0.000130119;0;107.393;2370;2541;5000;
20890;-0.0439795;-0.427097;9.7906;10.0365;0.0226344;0.00642126;2.22553e-05;2.05018;102.105;2436;2478;5000;
20900;-0.0418062;-0.422432;9.943;9.59906;0.0231545;0.00604361;-7.89847e-05;0.566783;98.2669;2462;2442;5000;
20910;-0.0383285;-0.422596;9.93587;9.89621;0.0241933;0.00558215;-3.21931e-05;0.63717;105.937;2419;2479;5000;
20920;-0.0407061;-0.424766;9.86884;9.99597;0.0236384;0.00459373;6.46135e-05;1.2944;102.697;2424;2483;5000;
20930;-0.0633468;-0.430401;10;9.87843;0.0215486;0.00490959;-0.000326006;0;107.554;2392;2519;5000;
20940;-0.0710276;-0.431216;10;9.99602;0.021629;0.00498267;-0.000146526;0;106.521;2382;2514;5000;
20950;-0.0723147;-0.440502;10;9.95322;0.0205825;0.00589769;6.83165e-05;0;108.926;2337;2553;5000;
20960;-0.0777387;-0.447044;10;9.63108;0.019567;0.00564049;1.30718e-05;0;98.922;2447;2454;5000;
20970;-0.0681046;-0.448861;10;9.88632;0.0187985;0.00515692;-7.55959e-06;0;108.376;2377;2522;5000;
20980;-0.0651967;-0.453657;10;10.2227;0.0186112;0.00507373;0.00015162;0;110.09;2340;2571;5000;
20990;-0.0564903;-0.46023;9.65856;10.0367;0.0202714;0.00534794;0.000189502;3.29786;102.813;2435;2461;5000;
21000;-0.0493481;-0.456877;10;10.2273;0.0201877;0.00513602;0.000124702;0;106.767;2345;2565;5000;
21010;-0.0526085;-0.462395;9.94975;10.6672;0.0197034;0.00484728;0.000135485;0.499987;115.303;2318;2574;5000;
21020;-0.0668572;-0.465606;9.8334;9.53131;0.0178446;0.0052454;0.000564905;1.63823;104.428;2468;2420;5000;
21030;-0.0742576;-0.460991;10;9.81868;0.0183441;0.00468789;6.69238e-05;0;107.102;2388;2491;5000;
21040;-0.0775582;-0.46321;10;9.95637;0.0179366;0.00488901;1.13345e-05;0;108.487;2371;2510;5000;
21050;-0.0844675;-0.462929;10;9.89804;0.0168091;0.00535014;4.20964e-05;0;105.95;2364;2524;5000;
21060;-0.086841;-0.467863;10;9.89307;0.0141807;0.0053873;4.19489e-05;0;108.147;2393;2498;5000;
21070;-0.0948271;-0.471056;10;10.0717;0.0141543;0.00539218;7.21645e-05;0;105.413;2371;2528;5000;
21080;-0.0931501;-0.470887;9.70079;10.0163;0.0140136;0.00564144;-0.000143144;2.9026;99.5119;2415;2464;5000;
21090;-0.0914687;-0.473948;9.79051;10.0283;0.0149944;0.00600128;0.000320109;2.05098;103.036;2402;2477;5000;
21100;-0.0790891;-0.478484;10;9.87684;0.0167081;0.00588202;2.96773e-05;0;104.514;2392;2486;5000;
21110;-0.0755709;-0.485262;10;9.8495;0.0174347;0.00643668;-8.32653e-05;0;104.215;2402;2487;5000;
21120;-0.0700504;-0.484365;10;10.0159;0.0178801;0.00646487;0.000280864;0;105.821;2368;2512;5000;
21130;-0.0735022;-0.473401;10;9.91332;0.0181195;0.00675456;5.24154e-05;0;106.297;2371;2516;5000;
21140;-0.0724543;-0.471105;9.84133;10.0081;0.0157862;0.00652847;-0.000284758;1.5615;101.17;2398;2481;5000;
21150;-0.0782263;-0.459545;9.75246;10.11;0.0163548;0.00637342;-0.000280154;2.41416;104.143;2394;2482;5000;
21160;-0.0822938;-0.463546;10;9.96019;0.0170949;0.00689654;-2.93865e-05;0;113.295;2395;2502;5000;
21170;-0.0956677;-0.470406;10;9.81947;0.016378;0.00712798;0.000126968;0;106.953;2383;2502;5000;
21180;-0.0912937;-0.476246;9.81761;9.99193;0.017052;0.00725288;0.000235194;1.79068;106.86;2401;2476;5000;
21190;-0.0962723;-0.474231;9.79802;9.99596;0.0167155;0.00689306;4.1575e-06;1.97901;103.232;2392;2474;5000;
21200;-0.0932337;-0.477147;9.96824;10.1209;0.0207332;0.007279;-0.000200919;0.316578;109.941;2379;2511;5000;
21210;-0.0854055;-0.479524;9.92336;9.75803;0.0227584;0.0080028;-9.96732e-05;0.760564;103.115;2409;2460;5000;
21220;-0.0782852;-0.474586;9.91415;9.49491;0.0226366;0.00848561;-0.00047228;0.851174;95.3988;2466;2425;5000;
21230;-0.0734618;-0.480231;10;10.0478;0.0211239;0.00915785;-0.000379224;0;111.781;2366;2524;5000;
21240;-0.0719049;-0.474915;10;10.0601;0.0218352;0.00934894;-0.000219424;0;103.004;2376;2509;5000;
21250;-0.08224;-0.46661;9.83775;10.0526;0.0194594;0.00917413;-0.000468713;1.59615;100.887;2396;2486;5000;
21260;-0.0850098;-0.468488;10;10.004;0.0201762;0.00828054;8.11532e-05;0;104.211;2372;2518;5000;
21270;-0.0917621;-0.473591;10;9.96814;0.021046;0.00881114;-0.000256509;0;108.322;2370;2503;5000;
21280;-0.0966887;-0.475104;9.89152;9.80486;0.0198862;0.00895738;4.97248e-05;1.07301;102.829;2413;2462;5000;
21290;-0.0945379;-0.468517;9.84665;9.67486;0.0199363;0.00914546;-3.35397e-05;1.50998;102.67;2446;2440;5000;
21300;-0.0961133;-0.460519;9.88746;9.79299;0.0196548;0.0083881;0.000177041;1.11274;96.7724;2429;2460;5000;
21310;-0.101772;-0.467326;9.53678;10.0782;0.0197478;0.00864371;-0.000146087;4.41758;98.1839;2430;2450;5000;
21320;-0.0946238;-0.479817;10;10.1327;0.0213571;0.00824822;0.000255914;0;105.654;2352;2519;5000;
21330;-0.0984247;-0.479666;9.892;9.892;0.0218195;0.00787621;0.000153516;1.06834;99.0683;2410;2473;5000;
21340;-0.10125;-0.490999;9.84375;9.8123;0.0223702;0.00860382;-0.00030978;1.53809;97.928;2414;2457;5000;
21350;-0.0931575;-0.498017;10;10.2114;0.0229038;0.0092583;-8.10037e-05;0;111.443;2302;2560;5000;
21360;-0.106453;-0.498753;10;9.88667;0.0238505;0.00906277;0.000253996;0;108.975;2347;2530;5000;
21370;-0.107042;-0.499941;9.7172;10.0815;0.0237137;0.00812226;0.00032026;2.74799;107.817;2390;2474;5000;
21380;-0.113152;-0.501082;9.58185;9.85396;0.0240967;0.00812433;3.17952e-05;4.00661;99.1267;2448;2429;5000;
21390;-0.112493;-0.498256;10;9.75762;0.0239031;0.00797266;-0.000501148;0;108.464;2368;2496;5000;
21400;-0.119349;-0.498225;10;10.0515;0.0222382;0.00882161;0.000353743;0;107.132;2343;2536;5000;
21410;-0.114293;-0.493528;9.85697;9.99195;0.0232457;0.0084185;-5.85398e-05;1.40982;98.9125;2403;2481;5000;
21420;-0.0970629;-0.498791;9.92478;10.1334;0.0248172;0.0078947;0.000639585;0.74652;103.903;2377;2507;5000;
21430;-0.0971428;-0.498889;9.93668;10.1537;0.0261013;0.00758213;0.000235336;0.629153;103.494;2367;2511;5000;
21440;-0.0990289;-0.493832;10;9.76553;0.0246299;0.00664454;-0.000180296;0;99.7496;2395;2499;5000;
21450;-0.0965492;-0.485017;10;9.93673;0.0266816;0.0062775;-0.000104282;0;104.148;2375;2513;5000;
21460;-0.10734;-0.498649;9.72397;10.0081;0.0256715;0.00701204;0.000611149;2.68406;101.461;2399;2466;5000;
21470;-0.117179;-0.498317;10;10.1544;0.023469;0.00757572;3.33569e-06;0;107.617;2314;2565;5000;
21480;-0.115271;-0.487824;9.96364;9.76634;0.0249714;0.00750881;0.00041178;0.362314;102.242;2430;2466;5000;
21490;-0.130207;-0.488386;9.84183;10.0728;0.0213367;0.00729607;0.000261848;1.55664;98.902;2392;2489;5000;
21500;-0.118174;-0.489982;9.98415;10.1777;0.0229637;0.00726502;-0.000178918;0.158227;107.642;2354;2520;5000;
21510;-0.107156;-0.48804;10;10.0756;0.0230372;0.00744832;0.000167782;0;110.384;2369;2531;5000;
21520;-0.106083;-0.484703;10;10.5646;0.0240167;0.00751692;0.000375512;0;106.801;2309;2582;5000;
21530;-0.0946445;-0.483034;9.94884;10.2806;0.0250723;0.00795427;0.000311821;0.508992;108.868;2344;2528;5000;
21540;-0.104478;-0.48629;9.89816;10.3269;0.0233484;0.00849645;0.000121456;1.00804;110.804;2363;2527;5000;
21550;-0.110971;-0.488691;9.89226;9.93986;0.0213401;0.009129;0.000296918;1.06581;101.721;2401;2479;5000;
21560;-0.115213;-0.488282;10;10.1745;0.0211192;0.00840308;-0.00021125;0;109.45;2329;2565;5000;
21570;-0.116028;-0.481816;9.8581;10.1543;0.0211339;0.00805742;0.000286453;1.39886;110.898;2382;2501;5000;
21580;-0.121615;-0.486201;9.9168;10.109;0.020663;0.00776037;0.000510963;0.82509;104.471;2381;2503;5000;
21590;-0.115298;-0.488075;10;9.79913;0.0205818;0.00819122;0.00021982;0;103.11;2400;2488;5000;
21600;-0.106798;-0.48385;9.90068;10.0362;0.0241677;0.00757581;5.20935e-05;0.983381;104.912;2381;2492;5000;
21610;-0.107941;-0.490017;9.94449;10.1211;0.0215617;0.00669175;-4.73026e-05;0.552033;107.249;2361;2508;5000;
21620;-0.10298;-0.490404;9.75342;10.1922;0.0235911;0.00645575;0.000274957;2.40495;99.963;2364;2492;5000;
21630;-0.100435;-0.494081;9.9128;10.0969;0.0237636;0.00694919;-6.46394e-05;0.864374;109.316;2360;2501;5000;
21640;-0.0989271;-0.493602;10;9.8937;0.0244648;0.00719001;-0.000456428;0;109.792;2371;2513;5000;
21650;-0.10262;-0.487805;9.92254;10.5955;0.0252761;0.00676557;0.000144115;0.768593;109.571;2323;2562;5000;
21660;-0.110929;-0.490762;10;9.82643;0.0226954;0.00691661;-0.000443264;0;106.794;2378;2491;5000;
21670;-0.123627;-0.496838;10;10.1186;0.0233311;0.00650723;-0.000299724;0;110.623;2315;2559;5000;
21680;-0.122372;-0.498037;9.97255;10.3796;0.0248269;0.0064673;0.000233324;0.273756;107.815;2351;2543;5000;
21690;-0.120753;-0.508002;10;9.84585;0.0268326;0.00636217;0.000597757;0;105.707;2366;2491;5000;
21700;-0.119121;-0.50924;9.67265;9.71142;0.0265845;0.00621014;0.000163694;3.1663;100.678;2447;2423;5000;
21710;-0.109039;-0.50823;9.85069;9.67883;0.0273982;0.00608374;1.2878e-05;1.47084;102.95;2409;2441;5000;
21720;-0.108661;-0.50988;10;9.94475;0.0252211;0.00594507;7.39002e-05;0;111.52;2348;2520;5000;
21730;-0.127058;-0.514733;9.76817;10.1263;0.0241708;0.00632849;-2.95356e-05;2.26453;106.257;2373;2486;5000;
21740;-0.140844;-0.522413;9.9759;9.89641;0.0251093;0.0060082;0.000140365;0.240383;106.364;2366;2484;5000;
21750;-0.144659;-0.524867;9.89533;9.76948;0.0272888;0.00621906;-7.86405e-05;1.03574;102.093;2386;2458;5000;
21760;-0.151339;-0.522318;9.75458;10.2918;0.0266834;0.00588748;-1.12306e-05;2.39399;106.162;2345;2504;5000;
21770;-0.140949;-0.520546;9.66851;9.93512;0.0281125;0.00534777;1.97724e-05;3.20503;99.0226;2407;2450;5000;
21780;-0.133583;-0.517592;9.82129;9.96374;0.0287879;0.00517681;-2.32334e-05;1.75519;101.006;2405;2473;5000;
21790;-0.134863;-0.517215;10;10.124;0.0286705;0.00549565;0.000348324;0;109.501;2332;2532;5000;
21800;-0.134407;-0.515764;9.84921;10.0081;0.0284364;0.00555211;-0.000118035;1.4852;101.774;2381;2482;5000;
21810;-0.128735;-0.524872;10;9.94829;0.0312169;0.00535949;-0.000199318;0;104.333;2373;2501;5000;
21820;-0.121188;-0.524617;10;10.169;0.0310582;0.00597602;0.000334654;0;103.07;2353;2527;5000;
21830;-0.126092;-0.530703;10;9.81481;0.0301424;0.00555289;0.000155426;0;111.231;2317;2544;5000;
21840;-0.120875;-0.53418;9.92181;10.3931;0.0286292;0.00621647;0.000223954;0.775748;113.605;2326;2538;5000;
21850;-0.124084;-0.539726;9.91686;10.1253;0.0307277;0.00583892;-0.000106245;0.824442;107.22;2341;2505;5000;
21860;-0.1292;-0.545357;10;10.2699;0.0323048;0.0056656;-3.05509e-05;0;108.831;2307;2549;5000;
21870;-0.135128;-0.546097;9.90748;9.79714;0.0298611;0.00585817;0.00049755;0.916621;100.874;2389;2463;5000;
21880;-0.132911;-0.545057;9.85598;10.4155;0.0294186;0.00640143;3.73369e-05;1.41951;111.674;2306;2532;5000;
21890;-0.139571;-0.549117;9.95584;9.88442;0.0307832;0.00643711;0.000165292;0.43964;107.081;2362;2480;5000;
21900;-0.148769;-0.546331;10;10.3747;0.0297138;0.00666229;-9.07264e-05;0;115.949;2317;2547;5000;
21910;-0.169524;-0.55325;10;10.004;0.0259525;0.00704527;0.000222612;0;112.081;2334;2509;5000;
21920;-0.173434;-0.560283;10;9.63912;0.0248961;0.00708248;-7.79448e-05;0;103.517;2368;2484;5000;
21930;-0.151797;-0.563648;9.7869;10.0568;0.0274107;0.00798069;-0.000247354;2.08561;105.35;2350;2480;5000;
21940;-0.145128;-0.56682;9.91529;9.7501;0.0301534;0.00797741;-0.000259721;0.83994;99.8582;2367;2458;5000;
21950;-0.12221;-0.569106;9.96421;10.0845;0.0284407;0.00749385;-0.000382676;0.356572;105.305;2331;2506;5000;
21960;-0.124126;-0.570311;9.83017;9.6201;0.0314973;0.00816996;0.000803294;1.6695;100.924;2413;2431;5000;
21970;-0.128277;-0.564605;9.9677;9.78597;0.0315348;0.00838359;0.000459354;0.321928;102.61;2385;2469;5000;
21980;-0.105849;-0.562784;10;10.2998;0.0325693;0.00965293;0.000318086;0;113.619;2270;2577;5000;
21990;-0.108392;-0.561201;9.93184;9.88428;0.031128;0.00983982;-0.000150355;0.67699;107.848;2343;2477;5000;
22000;-0.11267;-0.557717;10;10.0836;0.0317632;0.00900595;0.000187605;0;116.162;2321;2532;5000;
22010;-0.127218;-0.55645;10;9.91686;0.0313296;0.00959869;0.00048515;0;102.487;2332;2505;5000;
22020;-0.126706;-0.559813;10;9.80814;0.0359804;0.00909929;0.000155938;0;107.207;2333;2505;5000;
22030;-0.107036;-0.559144;10;10.222;0.0404758;0.00887917;-0.000248367;0;110.124;2315;2532;5000;
22040;-0.0990387;-0.562015;10;10.0711;0.0358583;0.00884315;0.000279703;0;106.793;2299;2548;5000;
22050;-0.0962325;-0.558855;10;10.0517;0.0334096;0.0083384;0.000197088;0;110.264;2317;2526;5000;
22060;-0.110383;-0.558143;10;9.5384;0.0340961;0.00796515;9.31152e-05;0;102.308;2379;2459;5000;
22070;-0.108363;-0.560311;10;9.92502;0.0334821;0.00783898;8.61584e-05;0;107.69;2346;2515;5000;
22080;-0.101131;-0.566086;9.86017;9.88386;0.035771;0.00810263;0.000114156;1.37877;105.193;2366;2468;5000;
22090;-0.0986053;-0.571205;9.70317;9.64898;0.0371755;0.00835496;0.000503815;2.8802;99.9167;2408;2419;5000;
22100;-0.10011;-0.576726;10;10.1161;0.0375645;0.00820578;0.000125404;0;112.241;2289;2526;5000;
22110;-0.120374;-0.571624;10;10.5467;0.0372195;0.00823471;0.000738034;0;114.838;2266;2585;5000;
22120;-0.118234;-0.564757;9.9718;9.82923;0.0396544;0.00700146;0.000414584;0.281235;105.015;2360;2475;5000;
22130;-0.113016;-0.564093;10;9.88898;0.0384203;0.00714823;-0.000394736;0;105.063;2353;2494;5000;
22140;-0.117399;-0.566339;9.7455;10.1758;0.0382427;0.00643886;0.000385807;2.48026;107.941;2338;2489;5000;
22150;-0.102932;-0.572822;10;9.80039;0.0373522;0.00678439;-0.000133535;0;108.884;2318;2504;5000;
22160;-0.115292;-0.573328;10;9.93251;0.0366106;0.0070985;1.31333e-05;0;107.062;2329;2502;5000;
22170;-0.117103;-0.572531;10;9.87347;0.0375845;0.00746418;7.44638e-05;0;100.893;2346;2497;5000;
22180;-0.114434;-0.576146;10;9.69522;0.0380612;0.00780239;0.000111675;0;107.893;2333;2513;5000;
22190;-0.103942;-0.572199;9.96822;10.1047;0.0347972;0.00796535;0.000444219;0.316828;106.554;2331;2509;5000;
22200;-0.0939987;-0.571295;9.98041;10.4044;0.037023;0.00843839;-0.000166717;0.195541;108.129;2316;2547;5000;
22210;-0.106252;-0.562257;9.90585;10.3019;0.0356421;0.00773805;0.000496205;0.932681;108.191;2331;2525;5000;
22220;-0.0991311;-0.563028;10;10.0588;0.0368014;0.00784174;0.000965151;0;113.291;2291;2565;5000;
22230;-0.107403;-0.565154;10;10.0598;0.0328259;0.00746364;0.000520058;0;105.74;2308;2522;5000;
22240;-0.117469;-0.561336;10;10.0515;0.0314015;0.00765936;-0.000377926;0;111.492;2309;2536;5000;
22250;-0.0926927;-0.567224;10;9.76341;0.0318469;0.0084562;0.000119427;0;101.758;2369;2476;5000;
22260;-0.0863932;-0.567747;10;10.0878;0.0348136;0.00924583;0.000274489;0;106.419;2325;2527;5000;
22270;-0.083802;-0.572216;10;9.77397;0.0373262;0.0091163;0.000542475;0;109.458;2302;2508;5000;
22280;-0.0784855;-0.570539;10;10.0516;0.0406825;0.00849824;1.66439e-05;0;108.456;2287;2531;5000;
22290;-0.091541;-0.570558;9.91987;9.88818;0.0445433;0.00829865;-0.000350381;0.794862;106.777;2340;2476;5000;
22300;-0.0813665;-0.56687;9.44162;9.9139;0.0420556;0.00898918;-0.000379913;5.27197;102.617;2427;2418;5000;
22310;-0.0819468;-0.573866;9.57878;10.0821;0.0453179;0.00913599;0.000103437;4.03474;103.852;2367;2456;5000;
22320;-0.0762228;-0.573117;10;9.64062;0.044683;0.00814916;0.000404381;0;105.652;2381;2468;5000;
22330;-0.0852285;-0.567909;9.86269;10.257;0.0449776;0.00811055;0.000969955;1.35423;108.91;2309;2514;5000;
22340;-0.0799635;-0.567889;9.745;10.1346;0.0451161;0.00764969;-0.000435991;2.48499;103.899;2341;2484;5000;
22350;-0.0737715;-0.567262;10;10.2455;0.0446178;0.00724341;0.00052203;0;110.161;2303;2546;5000;
22360;-0.0471036;-0.566447;9.78782;10.1466;0.0497918;0.00700813;0.000322545;2.07679;105.07;2359;2491;5000;
22370;-0.0598209;-0.565507;10;10.2505;0.043885;0.00686114;0.000173655;0;113.715;2302;2537;5000;
22380;-0.0598795;-0.564878;9.88601;10.2402;0.0425377;0.00702325;0.000449333;1.12694;114.234;2311;2515;5000;
22390;-0.06092;-0.564415;9.83391;10.5599;0.0422016;0.00683009;-0.000349676;1.63329;113.291;2282;2546;5000;
22400;-0.0560621;-0.565305;9.78226;9.98787;0.0430444;0.0066745;-0.000170302;2.12995;98.9893;2390;2471;5000;
22410;-0.0668438;-0.566741;10;10.0719;0.043356;0.00661126;0.000445972;0;103.71;2341;2521;5000;
22420;-0.0408659;-0.561711;9.80746;9.75269;0.0493489;0.00618476;-0.000234123;1.88832;102.292;2403;2445;5000;
